pres_nm,facil_sn,brno,voucher,FCLTY_NM,FCLTY_TY_NM,CTPRVN_NM,CTPRVN_CD,FULL_ADDR,RSPNSBLTY_TEL_NO
김용우,1,4179510610,True,드림태권도장,태권도,경남,48,경상남도 창원시 의창구 북면 감계로 221상가1동 207-208호(창원 감계 푸르지오),
장정순,1,4359100709,True,드림태권도장,태권도,경기,41,경기도 화성시 정남면 만년로 442-102층 드림태권도장,
박근엽,1,2159137164,True,드림태권도장,태권도,서울,11,서울특별시 송파구 삼학사로12길 142층(석촌동),
윤혜숙,1,1479000542,True,레전드 하랑 태권도,태권도,경기,41,경기도 고양시 일산동구 숲속마을2로 103-1레전드 하랑 태권도(풍동),0319012575
서동교,27122,1179402737,True,드림태권도장,태권도,경남,48,"경상남도 김해시 함박로 120205~207호(외동, 한국1차아파트 상가동)(외동)",
장공명,1,1799301802,True,로운태권도,태권도,제주,50,제주특별자치도 제주시 연삼로 5442층 로운태권도(일도이동),0649010577
조한희,18344,1109245425,True,드림태권도장,태권도,서울,11,서울특별시 은평구 갈현로 2082층  (갈현동),
홍기덕,17845,6069176422,True,드림태권도장,태권도,부산,26,부산광역시 북구 함박봉로140번가길 64층 드림태권도장 (만덕동),
안선우,4701,3149251441,True,드림태권도장,기타종목,대전,30,대전 유성구 지족동대전 유성구 지족동,
양희상,1,1079168916,True,레인보우태권도장,태권도,경기,41,경기도 안산시 단원구 예술대학로 82304호(고잔동),
송단비,1,5323201297,True,레인폴댄스,댄스,경기,41,"경기도 부천시 고리울로52번길 242층 205호(고강동, 테라 탑 팰리스)",
김남규,1,6659200573,True,레전드복싱,복싱,경기,41,경기도 김포시 중봉로 82층 레전드복싱(감정동),
김영조,2,8799100739,True,레전드복싱체육관,복싱,서울,11,서울특별시 동대문구 장한로26길 242층 레전드복싱체육관(장안동),
김재형,1,4959801145,True,수성아트복싱,복싱,대구,27,대구광역시 달서구 상원로 184-8B동3층 수성아트복싱(월성동),0536431288
현철우,1,3129144651,True,드림태권도,태권도,충남,44,충청남도 아산시 온천대로1333번길 25드림태권도(실옥동),0415475552
안주희,1,5220802294,True,드림앤펀짐,기타종목,울산,31,울산광역시 동구 문재2길 243층 드림앤펀짐(방어동),
최현준,1,2081823693,True,더퍼스트 특공무술,기타종목,경기,41,경기도 양주시 옥정로 1522층 204호(옥정동),
류재화,1,5062065737,True,레전드스포츠,테니스,경북,47,경상북도 포항시 북구 새천년대로 1312(장성동) ,
이지호,1,3689701695,True,레전드축구아카데미,축구,경기,41,경기도 의왕시 부곡중앙남7길 8-10포레타워 5층 501호(삼동),
유병조,1,8909600861,True,레전드태권도,태권도,경기,41,"경기도 성남시 수정구 고등로 34228동 1층 105,106,107호(고등동, 호반써밋 판교밸리)",
최철호,2556,6209040049,True,레츠고동아태권도,태권도,울산,31,울산광역시 중구 종가4길 193층 301호 레츠고동아태권도(유곡동),
이재웅,1,4930901373,True,레츠롤주짓수,기타종목,부산,26,부산광역시 연제구 과정로 952층(연산동),
김종국,1,1159900285,True,레프티복싱,복싱,경기,41,경기도 성남시 수정구 논골로 15층 레프티복싱(단대동),
김동진,1,1309206294,True,렉스마 마샬아츠 트릭킹 아크로바틱 [서울 영등포 총본점],기타종목,서울,11,서울특별시 영등포구 영신로15길 7지층 렉스마 아카데미(영등포동),
황웅구,1,1313441620,True,렉스마 마샬아츠 트릭킹 아크로바틱 [인천 간석점],기타종목,인천,28,인천광역시 남동구 남동대로 889-1지엔태강 빌딩 205호 렉스마 인천간석점(간석동),
정해광,1,1501800391,True,렉스마 마샬아츠 트릭킹 아크로바틱(경기 부천점),기타종목,경기,41,"경기도 부천시 부천로2번길 25지층 B02호(심곡동, 웰리스 오피스텔)(심곡동)",
이주안,1,3251501673,True,렉스마 마샬아츠 트릭킹 아크로바틱[경기 용인점],기타종목,경기,41,경기도 용인시 기흥구 신구로54번길 12지하 1층 렉스마호(구갈동),
차성욱,1,8018800089,True,로꼬풋살아카데미,축구,서울,11,서울특별시 영등포구 시흥대로 675지하1층 로꼬풋살아카데미(대림동),
백민철,1,1099130755,True,로뎀태권도,태권도,서울,11,서울특별시 강서구 우장산로 312층 로뎀태권도(내발산동),
이정옥,1,4397700059,True,로뎀필라테스 요가,요가,대구,27,대구광역시 달성군 옥포읍 비슬로 19272층 로뎀필라테스 요가,
유경호,1,7665200211,True,로드 에프씨 엠케이 짐,기타종목,충남,44,"충청남도 공주시 번영1로 84-103층, 로드FC 엠케이짐(신관동)",
박제용,1,3059315977,True,로드FC,복싱,경북,47,경상북도 영주시 대동로52번길 62층 로드FC(가흥동),
위성민,1,6779201556,True,로드FCMMA주짓수태권도,태권도,경기,41,경기도 안산시 상록구 안산천동로 170304호(월피동),
정문홍,1,2241488711,True,로드짐 무실점,헬스,강원,51,강원도 원주시 시청로 80센터프라자 10층 로드짐(무실동),0337436766
목진환,1,1930302295,True,로드에프씨 종합격투기 주짓수,기타종목,경기,41,경기도 의정부시 세석로 30현대본타워 703호(산곡동),
황혜종,1,4932801073,True,레크테이너휘트니스센터,헬스,광주,29,광주광역시 북구 양산택지로121번길 23층(본촌동),0624497179
조혜진,1,6014738361,True,로드짐 군산점,기타종목,전북,52,전라북도 군산시 수송로 2913층(미장동),0634511407
choidaniel,24749,8848800099,True,로얄마린,수영,서울,11,서울특별시 은평구 통일로 1010아이파크포레스트게이트B217 로얄마린(진관동),
한훈식,1,6798800556,True,블루키즈어린이수영장,수영,경기,41,경기도 하남시 덕풍북로 222층 블루키즈 어린이수영장(덕풍동),0317923688
이소진,1,6979300242,True,로얄발레무용전문학원,발레,인천,28,인천광역시 남동구 구월로 2293층(구월동),
송지혜,1,3463700580,True,로얄헬스,헬스,충북,43,충청북도 청주시 청원구 율봉로 434층 로얄헬스(사천동),
김일하,1,5051157509,True,로얄휘트니스센타,헬스,경북,47,경상북도 경주시 초당길141번길 18로얄휘트니스센타(동천동),
이재천,1,8719801392,True,로열배드민턴 센터,배드민턴,인천,28,인천광역시 서구 원당대로117번길 80-1로열배드민턴 센터(오류동),
하윤하,1,8659101781,True,로우댄스학원,댄스,경기,41,경기도 의정부시 시민로 1275층 로우댄스학원(의정부동),
전태진,1,6352000779,True,렉스마 마샬아츠 트릭킹 아크로바틱 [서울 은평점],기타종목,서울,11,서울특별시 은평구 서오릉로 166지하2층 렉스마 은평점(갈현동),023568550
임원모,1,1021707535,True,빌마스터,기타종목,강원,51,강원도 춘천시 공지로 1433층 빌마스터(석사동),0332613949
김교철,3568,5119015135,True,김교철태권도교육관,태권도,경북,47,,
김주희,1,5379001628,True,드쥬발레학원,발레,경기,41,경기도 부천시 소사구 옥길로 131403호 드쥬발레학원(옥길동),0323488831
소이영,1,5999801073,True,로딘발레학원,무용(발레 등),경남,48,경상남도 양산시 물금읍 증산역로 1623층 로딘발레학원,
김택영,1,3459100629,True,마루한 태권도,태권도,충북,43,충청북도 충주시 중앙탑면 원앙5길 36중앙탑빌딩4층 마루한태권도,
윤준호,1,1249045041,True,마루한 태권도장,태권도,경기,41,경기도 오산시 경기대로 99-17단지내 상가 305호 마루한 태권도장(원동),
정명기,6928,6099175441,True,마루한 호암태권도장,태권도,경남,48,경남 진해시 경화동1181-5 옥포상가2층,
김효중,26274,4279100275,True,마루한그린나래태권도장,태권도,경남,48,경상남도 창원시 마산회원구 내서읍 중리상곡로 104쌍봉빌딩5층,
이슬희,1,1109641790,True,마루한멋태권도,태권도,부산,26,"부산광역시 북구 만덕1로 383층, 마루한멋태권도(만덕동)",
김성민,4673,6099189703,True,마루한아람태권도,태권도,경남,48,경남 창원시 성산구 반지동68-9번지1층,
이윤주,25336,7109800012,True,마루한용현청무도장,태권도,경남,48,경상남도 사천시 용현면 용치로 8-1마루한용현청무도장,
손건우,1,2139439454,True,로운태권도장,태권도,경남,48,경상남도 양산시 물금읍 범구로 25701호(로운태권도장),
이상근,1,4649701412,True,마루한청무태권도장,태권도,경남,48,"경상남도 사천시 주공로 51삼보신우상가 3층(용강동, 삼보신우타운)",
김민호,24463,1419055393,True,경희대 석사 태권도,태권도,경기,41,경기도 파주시 조리읍 두루봉로 31태형미림아파트 상가3층(태형미림아파트),0319429430
이현효,19653,1439002612,True,마루한태권도,태권도,경기,41,,
박규성,1,5090965686,True,마루한특공무술,기타종목,광주,29,광주광역시 남구 봉선로51번길 92층 마루한특공무술(봉선동),
허광기,9248,6082071966,True,마산택견전수관,기타종목,경남,48,경남 창원시 마산구 월남동4가8-4번지 2층,0552232462
송지훈,1,7949901452,True,마린MBA태권도,태권도,경남,48,"경상남도 창원시 마산합포구 가포순환로 332동상가 2층 마린MBA태권도(월영동, 마린애시앙부영)",
권성삼,1,2809300627,True,마린MBA태권도,태권도,부산,26,"부산광역시 해운대구 마린시티2로 33제니스스퀘어 A타워 308.309호(우동, 해운대두산위브더제니스)",
강민준,1,2878102754,True,마린스타스위밍,수영,경남,48,경상남도 진주시 강남로95번길 31층 마린스타스위밍(칠암동),
정경숙,14449,2170996693,True,마린스포츠센터,수영,서울,11,서울 노원구 하계동 256-5 마린스포츠센터 ,
김범수,1,1279661440,True,마루한태권도장,태권도,강원,51,강원도 원주시 행구로 242층 마루한태권도장(개운동),0337667460
이진형,1,6519300514,True,마린크루 은평센터,수영,서울,11,서울특별시 은평구 은평로8길 111층(응암동),
백영재,1,7048501807,True,마린클럽구포현대수영장,수영,부산,26,"부산광역시 북구 백양대로 1003지하 2층 상가 내 수영장(구포동, 현대아파트)",
임성원,8653,6169272250,True,마린태권도장,태권도,제주,50,제주특별자치도 제주시 번영로 553 (봉개동) 2층,
서제현,1,1181561296,True,마벨,필라테스,부산,26,부산광역시 부산진구 시민공원로19번길 711층(부암동),
김신용,1,5639000064,True,마블복싱스퀘어,복싱,서울,11,서울특별시 용산구 이촌로 274B1 마블복싱스퀘어(이촌동),
김청용,9831,6089080018,True,마산고려도장,태권도,경남,48,경남 창원시 마산구 상남동서광아파트상가 3층,
박태준,7191,6080374419,True,마산합포택견전수관,기타종목,경남,48,경남 창원시 마산합포구 자산동120-10번지 2층 택견,
서대영,102,3049040109,True,마샬아츠도장,태권도,충북,43,,
유수호,1,2890600740,True,마샬아츠아크로바틱팀나르샤,기타종목,서울,11,서울특별시 은평구 가좌로 321지하 1층(신사동),
유상훈,1,1091432320,True,마샬아츠팀나르샤,기타종목,서울,11,서울특별시 강서구 우현로 16지층 마샬아츠팀나르샤(화곡동),
박건태,1,5883600950,True,우리풋살파크,축구,전남,46,전라남도 여수시 소라면 서부로 188우리풋살파크,0616835599
권주환,1,1259513213,True,용호태권도장,태권도,경기,41,경기도 의정부시 백석로68번길 27(호원동),0318551952
한봉현,1,4159304175,True,마마멀티짐,복싱,서울,11,서울특별시 중랑구 면목로 491주함해븐타워 지3층(상봉동),024341003
이기진,7330,6089074933,True,마루한태권도,태권도,경남,48,경남 의령군 의령읍 중동리423 마루한태권도,0555736355
김민수,1,1899002317,True,상승태권도장(중앙초),태권도,경북,47,경상북도 칠곡군 왜관읍 석전로4길 12층,0549775832
김동우,1,5779700723,True,롯데월드태권도,태권도,부산,26,"부산광역시 연제구 세병로 44상가2층(거제동, 거제동 롯데캐슬아파트)",0518686477
최주남,1,6199504086,True,마샬아트피트니스,복싱,인천,28,인천광역시 서구 승학로 452태건프라자 2층 203호(검암동),
박종연,1,4639002044,True,마석 강무체육관,합기도,경기,41,경기도 남양주시 화도읍 비룡로 56-8스카이뷰그린상가 2층 202~203호(신명스카이뷰그린아파트),
황규천,1,1322871640,True,마석탁구장,탁구,경기,41,경기도 남양주시 화도읍 마석중앙로 34지하,
손성호,1,7489601308,True,마송용인대유도멀티짐,유도,경기,41,경기도 김포시 통진읍 서암로 144우리마트2층,
변지혜,1,8994900734,True,로움 필라테스,필라테스,울산,31,울산광역시 남구 신정로 1883층 (로움 필라테스)(신정동),
송성재,1,5029034929,True,마스터 송즈 태권도,태권도,대구,27,대구광역시 수성구 수성로25길 92층(상동),
윤재현,1,5929300516,True,마스터 태권도,태권도,광주,29,광주광역시 서구 월산로 2652층 (농성동),
강영수,1,3129171992,True,마스터 태권도장,태권도,충남,44,"충청남도 천안시 서북구 월봉7길 77아파트상가동 11동 201호(쌍용동, 청솔2차아파트)",
김민수,1,2369801395,True,엔터아트댄스학원 내외점,댄스,경남,48,경상남도 김해시 내외중앙로 34메트로빌딩2 7층 701호 엔터아트댄스학원(외동),0557240807
곽미섭,27768,6209058665,True,마스터K태권도,태권도,울산,31,울산광역시 북구 호계매곡3로 262층(매곡동),
정소영,1,1279679654,True,로잔발레학원,발레,대전,30,대전광역시 유성구 지족북로 43태한프라자 2층(지족동),
임이랑,2,4345000381,True,로즈비 점핑 다이어트 센터,기타종목,경기,41,경기도 남양주시 화도읍 수레로 1234-26상가동 305호(신명아파트),
나영아,1,4200701070,True,로즈비점핑다이어트,기타종목,경기,41,경기도 의정부시 용민로 313303 로즈비점핑다이어트(낙양동),
김은자,1,5524800352,True,로즈비점핑쉐이킹,기타종목,경기,41,경기도 양주시 광적면 가래비17길 11로즈비점핑쉐이킹광적점,
