main_event_cd,city_nm,main_event_nm,city_cd,pres_nm,faci_daddr,row_num,facil_nm,facil_sn,road_addr,local_nm,faci_zip,local_cd,brno,facil_gbn_nm,res_telno,voucher
17,경기,유도,41,안현상,220호~223호 2층 금곡유도관(금곡동),2489,금곡유도관,1,경기도 수원시 권선구 금곡로102번길 15,수원시,16388,41110,5969301690,,,True
22,인천,태권도,28,최우창,401호(금곡동),2490,금곡태권도,1,인천광역시 서구 완정로228번길 9,서구,22613,28260,3199900849,,,True
22,경기,태권도,41,임정규,태평동2338번지4층,2491,금광태권도체육관,1614,경기 성남시 수정구,성남시,461820,41130,1299510483,,,True
25,서울,헬스,11,유성훈,(독산동),2492,금나래문화체육센터,2819,서울특별시 금천구 시흥대로79길 32,금천구,8608,11545,1198300549,,,True
3,경남,기타종목,48,양진혁,덕천리1058-6,2493,금남체육관,4285,경남 하동군 금남면,하동군,667920,48850,6139169026,,,True
1,전남,검도,46,남상일,금당검도관,2494,금당검도관,1,전라남도 순천시 해룡면 조례못등2길 4-20,순천시,57974,46150,7109401314,,,True
22,전남,태권도,46,김경수,상가3층1호,2495,금당챔피온태권스쿨,9548,전남 순천시 조례동 부영5차아파트,순천시,540778,46150,4169115327,,,True
22,전남,태권도,46,권영록,(조례동) 1620-1,2496,금당태권도,23640,전라남도 순천시 장선배기길 68,순천시,57974,46150,4169702732,,,True
22,서울,태권도,11,김택수,1013벽산@5단지상가3층,2497,금동태권도체육관,2143,서울 금천구 시흥2동,금천구,153032,11545,1179013686,,,True
22,경북,태권도,47,박주현,금락한빛태권도장(2층),2498,금락한빛태권도장,24846,경상북도 경산시 하양읍 대학로296길 9-6,경산시,38438,47290,5159091722,,,True
22,서울,태권도,11,강경석,"우신상가 3층 금메달 태권도(궁동, 우신빌라)",2499,금메달 태권도,27514,서울특별시 구로구 오리로 1265,구로구,8257,11530,3459600435,,,True
22,부산,태권도,26,김성태,오성빌딩4층(금곡동),2500,금곡동대체육관,1,부산광역시 북구 금곡대로616번길 41,북구,46505,26320,4929100639,강좌,0513624600,True
22,서울,태권도,11,윤승현,(상계동) 스타빌딩 2층 202호,2501,금메달체육관,14746,서울특별시 노원구 동일로 1619,노원구,1613,11350,2179107287,,,True
22,부산,태권도,26,김광석,819번지 상가402호 금메달체육관,2502,금메달체육관,14380,부산 사상구 학장동 금강아파트,사상구,617769,26530,6069046595,,,True
22,서울,태권도,11,이정선,"임광아파트 상가2층 금메달태권도장(신림동, 임광관악파크)",2503,금메달태권도,20829,서울특별시 관악구 난곡로 167,관악구,151915,11620,1199067548,,,True
22,충남,태권도,44,유용수,"2층(채운동, 신당진이안상가)",2504,금메달태권도,15881,충청남도 당진시 운곡로 197-8,당진시,31781,44270,3119064017,,,True
22,경기,태권도,41,장준혁,상보빌딩 402호,2505,금메달태권도,4396,경기 광명시 광명7동 도덕로 40,광명시,423017,41210,1409072410,,,True
22,경기,태권도,41,최재익,"한강센트럴블루힐 아파트 상가1동 2층 202~204(마산동, 한강센트럴블루힐)",2506,금메달태권도장,1,경기도 김포시 김포한강8로 15,김포시,10068,41570,1489700845,,,True
22,경기,태권도,41,김원명,3층 금메달태권도(정왕동),2507,금메달태권도장,21352,경기도 시흥시 정왕천로449번길 38,시흥시,429847,41390,1409025391,,,True
22,경기,태권도,41,신성우,390-3,2508,금메달태권도체육관,7476,경기 부천시 오정구 고강본동,부천시,421190,41190,1309988354,,,True
22,경기,태권도,41,강병동,강원빌딩5층(은행동),2509,금모래태권도장,24906,경기도 시흥시 대은로 8-10,시흥시,14919,41390,2119941624,,,True
22,광주,태권도,29,채태종,상가동 지하(금호동),2510,금부GK태권도,1,광주광역시 서구 금화로115번길 25,서구,62036,29140,4709500414,,,True
22,광주,태권도,29,최소영,모아아파트 상가 201호(금호동),2511,금부태권도,1,광주광역시 서구 금화로149번길 25,서구,62035,29140,2549801694,,,True
22,부산,태권도,26,김용운,"한신센타뷰 상가 301호 금빛나래태권도(가야동, 한신센타뷰)",2512,금빛나래 태권도,27820,부산광역시 부산진구 가야대로 597,부산진구,47272,26230,8439000581,,,True
22,경기,태권도,41,이상무,801호 금빛나래 태권도장(산곡동),2513,금빛나래태권도,1,경기도 의정부시 월유로 16,의정부시,11800,41150,3479201596,,,True
22,경북,태권도,47,김규동,승지스포렉스4층 금빛나래태권도장,2514,금빛나래태권도장,1,경상북도 경주시 현곡면 안현로 54-9,경주시,38051,47130,3609200867,,,True
12,부산,수영,26,김규철,금곡청소년수련관(금곡동),2515,금곡청소년수련관,20301,부산광역시 북구 효열로 158,북구,616811,26320,6068213589,강좌,0513616685,True
22,부산,태권도,26,박강수,3층 금빛 차오름 태권도,2516,금빛 차오름 태권도,1,부산광역시 기장군 장안읍 해맞이로 408,기장군,46037,26710,3689601117,강좌,0517287943,True
1,전북,검도,52,김연희,금만검도관(신풍동),2517,금만검도장,1,전라북도 김제시 도작9길 14,김제시,54395,52210,5339501219,강좌,0635454525,True
76,전북,복싱,52,김상봉,2층 김제시 복싱협회 체육관(요촌동),2518,김제시복싱협회체육관,1,전라북도 김제시 동서로 155-1,김제시,54390,52210,5098270668,강좌,0635455500,True
22,울산,태권도,31,이종협,4층(남외동),2519,무공태권도,1,울산광역시 중구 남외1길 30,중구,44496,31110,6709200366,강좌,,True
22,경기,태권도,41,한정선,"나 상가동 2층(보라동, 한보라마을휴먼시아5단지아파트)",2520,금메달 체육관,1,경기도 용인시 기흥구 한보라1로43번길 22,용인시,17081,41460,1429089052,강좌,0312826909,True
77,충북,발레,43,김수연,드림피아801/802(금천동),2521,금천 김수연무용학원,1,충청북도 청주시 상당구 중고개로 330-1,청주시,28744,43110,2019970554,강좌,0432921288,True
22,경기,태권도,41,육성규,3층 금빛테권도(덕계동),2522,금빛태권도,1,경기도 양주시 평화로1489번길 50-9,양주시,11440,41630,6359400877,,,True
22,경기,태권도,41,김슬기,화성프라자 402호 금빛태권도(호원동),2523,금빛태권도,24956,경기도 의정부시 호동로 67,의정부시,11631,41150,1279291591,,,True
22,광주,태권도,29,윤준용,,2524,금빛태권도,2117,광주 북구 운암동 352-15 번지 동운빌딩2층,북구,500170,29170,4099127349,,,True
22,경남,태권도,48,서진호,1동 상가 302호(진주 정촌 대경 파미르 아파트),2525,금빛태권도장,1,경상남도 진주시 정촌면 삼일로106번길 8,진주시,52845,48170,1869600724,,,True
22,서울,태권도,11,박서진,두산종합상가604호(금호동3가),2526,금빛호수 태권도,1,서울특별시 성동구 동호로 102,성동구,4724,11200,4439501347,,,True
3,충남,기타종목,44,김보승,4층 금산그래플짐,2527,금산그래플짐,1,충청남도 금산군 금산읍 금산로 1490,금산군,32735,44710,1731701402,,,True
78,충남,요가,44,신인혜,기아자동차건물4층,2528,금산요가아쉬람 ,1,충청남도 금산군 금산읍 금산로 1526,금산군,32734,44710,8993200639,,,True
22,전남,태권도,46,김영철,거금중앙길 76-3,2529,금산체육관,9613,전남 고흥군 금산면,고흥군,548930,46770,4139501915,,,True
22,경남,태권도,48,강재홍,장사리 994-2,2530,금산태권도장,2769,경남 진주시 금산면,진주시,660921,48170,6139137316,,,True
76,대전,복싱,30,송종민,금성복싱체육관2층(궁동),2531,금성복싱체육관,1,대전광역시 유성구 대학로 127,유성구,34137,30200,3149252299,,,True
76,충남,복싱,44,이광운,3층(신관동),2532,금성복싱클럽,25834,충청남도 공주시 공주대학로 85,공주시,32583,44150,3079061781,,,True
1,충남,검도,44,전병철,한진아파트 상가 2층 ,2533,금산검도관,7346,충청남도 금산군 금산읍 비단로 332,금산군,32731,44710,3059074316,강좌,,True
22,경남,태권도,48,이진길,상가 401호(미진 이지비아2차 아파트),2534,금성태권도장,1,경상남도 통영시 용남면 남해안대로 432,통영시,53027,48220,6179034385,,,True
22,부산,태권도,26,김재성,반도보라상가동2층  금성태권도장(동삼동),2535,금성태권도장,27784,부산광역시 영도구 함지로 21,영도구,49120,26200,3449300538,,,True
3,인천,기타종목,28,유성호,3층 금성파워점핑줄넘기(갈산동),2536,금성파워점핑줄넘기,1,인천광역시 부평구 주부토로 184,부평구,21336,28237,4809401617,,,True
22,충남,태권도,44,김윤성,601호 효성태권도(금암동),2537,금암 효성태권도장,1,충청남도 계룡시 장안로 59-3,계룡시,32826,44250,7909101041,,,True
22,충남,태권도,44,이석호,"(금암동, 우림루미아트아파트) 상가동 201호",2538,금암태권스쿨 태권도장,1,충청남도 계룡시 장안로 75,계룡시,32825,44250,7149400340,,,True
1,경기,검도,41,박성갑,파크프라자 506호(금오동),2539,금오검도관,22650,경기도 의정부시 청사로47번길 26,의정부시,11757,41150,1279120686,,,True
17,경기,유도,41,강금상,민락시티프라자 605호(민락동),2540,금오유도체육관,24390,경기도 의정부시 오목로225번길 162,의정부시,11813,41150,5769200083,,,True
22,경기,태권도,41,노재호,502~503 금오인성태권도(금오동),2541,금오인성태권도,1,경기도 의정부시 부용로95번길 10,의정부시,11757,41150,1279251681,,,True
22,경기,태권도,41,이수호,금오충효체육관(금오동),2542,금오충효체육관,24268,경기도 의정부시 하금로25번길 5,의정부시,11760,41150,7339000310,,,True
22,경기,태권도,41,이욱,401호 금오태권도(금오동),2543,금오태권도,25382,경기도 의정부시 상금로 33,의정부시,11764,41150,1279285314,,,True
22,충남,태권도,44,이금용, ,2544,금용태권스쿨,2128,충남 논산시 취암동 ,논산시,320110,44230,3089061519,,,True
25,경북,헬스,47,이상곤 외 2명,(금장리 354-6),2545,금장개발,22578,경상북도 경주시 현곡면 안현로 58,경주시,38051,47130,5051080814,,,True
22,경북,태권도,47,박성영,126동 401호(신한아파트상가),2546,금장태권도장,26120,경상북도 경주시 현곡면 금장5길 34-15,경주시,38051,47130,5059088555,,,True
12,부산,수영,26,김재윤,961,2547,금정구청(금정국민체육센터),6802,부산 금정구 부곡동,금정구,609320,26410,6218301148,,,True
22,부산,태권도,26,이명식,139-39번지 2층 금정태권도(사직동),2548,금정태권도,23617,부산광역시 동래구 여고로103번길 81,동래구,47830,26260,6069182017,,,True
1,서울,검도,11,김준수,990-2 ,2549,금천검도관,2706,서울특별시 금천구 독산3동 ,금천구,153013,11545,1199070252,,,True
3,서울,기타종목,11,유성훈,371-2 ,2550,금천구청구민문화체육센타,2817,서울 금천구 독산4동 ,금천구,153815,11545,1198300549,,,True
20,서울,축구,11,류제현,3층(시흥동),2551,금천담비스포츠사회적협동조합,1,서울특별시 금천구 금하로23길 20,금천구,8574,11545,2898200410,,,True
17,서울,유도,11,김성식,4층 금천유도체육관(독산동),2552,금천유도체육관,1,서울특별시 금천구 독산로 272,금천구,8557,11545,8453000716,,,True
25,서울,헬스,11,유성훈,(시흥동),2553,금천구청금빛휘트니스센타,2816,서울 금천구 시흥3동 985-26,금천구,153863,11545,1198300549,강좌,028029685,True
12,경남,수영,48,하은아,1층,2554,금빛키즈스위밍,1,경상남도 진주시 문산읍 동부로326번길 28,진주시,52837,48170,6919501311,강좌,,True
22,경남,태권도,48,조혜영,4층(외동),2555,국제 아이엔지(inG) 태권도,1,경상남도 김해시 함박로 92,김해시,50957,48250,2629301365,강좌,0553115063,True
22,서울,태권도,11,안현경,3층(시흥동),2556,금천체육관,26648,서울특별시 금천구 탑골로 15,금천구,8574,11545,1219956085,,,True
22,경기,태권도,41,민경선,275-17 윤옥빌딩 3층 비호 태권도 체육관,2557,금촌 비호 태권도체육관,7977,경기 파주시 아동동,파주시,413020,41480,1419007853,,,True
1,경기,검도,41,이한종,5층 금촌검도관(금촌동),2558,금촌검도관,1,경기도 파주시 금빛로 42,파주시,10915,41480,2929100816,,,True
12,경기,수영,41,이종덕,금촌다목적실내체육관(금릉동),2559,금촌다목적실내체육관,1,경기도 파주시 중앙로 160,파주시,10933,41480,2708200492,,,True
22,울산,태권도,31,이승우,3층 금탑체육관(방어동),2560,금탑체육관,19240,울산광역시 동구 화문로 52,동구,44100,31170,6209086778,,,True
75,부산,합기도,26,윤석찬,부산 사상구 삼락동 418-25 삼정빌딩 4층,2561,국술합기도무림체육관,9734,부산 사상구 삼락동,사상구,617827,26530,6062752259,,,True
75,제주,합기도,50,송복자,화랑무술도장(외도일동),2562,국술합기도특공무술 화랑무술도장,1,제주특별자치도 제주시 우령2길 3,제주시,63070,50110,6162582299,,,True
1,서울,검도,11,최갑동,B1(미아동),2563,국심검도관(대무관),2,서울특별시 강북구 월계로13길 7,강북구,1222,11305,1089171715,,,True
22,경기,태권도,41,정해선,3층 국예 태권도장(세류동),2564,국예 태권도장,1,경기도 수원시 권선구 세지로 28,수원시,16579,41110,6159665716,,,True
22,경기,태권도,41,정해선,"단지내상가307호308호(병점동, 신창비바훼밀리2차)",2565,국예경희대체육관,1,경기도 화성시 병점2로 102,화성시,18419,41590,1249026312,,,True
22,경기,태권도,41,나연호,토당동846(토당동),2566,국일 태권도,1,경기도 고양시 덕양구 지도로104번길 16,고양시,10511,41280,3919301324,,,True
22,서울,태권도,11,남택관,3층(천호동),2567,국일태권도,1,서울특별시 강동구 천중로16길 34,강동구,5324,11740,4129869489,,,True
25,경남,헬스,48,박규병,4층 국일헬스(신안동),2568,국일헬스,1,경상남도 진주시 진양호로 342,진주시,52696,48170,6124700389,,,True
3,경기,기타종목,41,김민정,3층 국제PT멀티짐(본오동),2569,국제 멀티짐,1,경기도 안산시 상록구 반석로 69,안산시,15536,41270,1110723073,,,True
76,서울,복싱,11,박은정,좌측면 3층 국제복싱체육관(삼선동4가),2570,국제 복싱 체육관,1,서울특별시 성북구 보문로 189,성북구,2861,11290,5229200636,,,True
75,경남,합기도,48,추태성,"201호 국제합기도(용원동, 애플타운 헤리티지)",2571,국제 합기도,1,경상남도 창원시 진해구 신항동로 141,창원시,51611,48120,6049028209,,,True
